File Path,Label,Frame Count,Width,Height,Identity Namespace,Identity Ids,Identity Group
FaceShifter/554_572.mp4,FAKE,828,1280,720,core,554_572,core_554_572
FaceShifter/555_516.mp4,FAKE,572,1920,1080,core,555_516,core_516_555
FaceShifter/556_588.mp4,FAKE,372,640,480,core,556_588,core_556_588
FaceShifter/557_560.mp4,FAKE,509,854,480,core,557_560,core_557_560
FaceShifter/558_583.mp4,FAKE,535,1280,720,core,558_583,core_558_583
FaceShifter/559_543.mp4,FAKE,334,1280,720,core,559_543,core_543_559
FaceShifter/560_557.mp4,FAKE,349,640,480,core,560_557,core_557_560
FaceShifter/562_626.mp4,FAKE,467,1280,720,core,562_626,core_562_626
FaceShifter/563_537.mp4,FAKE,390,640,480,core,563_537,core_537_563
FaceShifter/564_971.mp4,FAKE,648,1920,1080,core,564_971,core_564_971
FaceShifter/565_589.mp4,FAKE,430,656,480,core,565_589,core_565_589
FaceShifter/566_617.mp4,FAKE,723,854,480,core,566_617,core_566_617
FaceShifter/568_628.mp4,FAKE,570,640,480,core,568_628,core_568_628
FaceShifter/569_921.mp4,FAKE,335,1920,1080,core,569_921,core_569_921
FaceShifter/570_624.mp4,FAKE,430,1280,720,core,570_624,core_570_624
FaceShifter/572_554.mp4,FAKE,347,1280,720,core,572_554,core_554_572
FaceShifter/573_757.mp4,FAKE,613,1280,720,core,573_757,core_573_757
FaceShifter/576_155.mp4,FAKE,461,1280,720,core,576_155,core_155_576
FaceShifter/577_593.mp4,FAKE,344,1920,1080,core,577_593,core_577_593
FaceShifter/579_701.mp4,FAKE,476,1920,1080,core,579_701,core_579_701
FaceShifter/580_524.mp4,FAKE,292,1280,720,core,580_524,core_524_580
FaceShifter/582_172.mp4,FAKE,431,654,480,core,582_172,core_172_582
FaceShifter/583_558.mp4,FAKE,475,1280,720,core,583_558,core_558_583
FaceShifter/585_599.mp4,FAKE,359,1280,720,core,585_599,core_585_599
FaceShifter/586_223.mp4,FAKE,379,1920,1080,core,586_223,core_223_586
FaceShifter/588_556.mp4,FAKE,544,854,480,core,588_556,core_556_588
FaceShifter/589_565.mp4,FAKE,686,640,480,core,589_565,core_565_589
FaceShifter/591_605.mp4,FAKE,541,1280,720,core,591_605,core_591_605
FaceShifter/593_577.mp4,FAKE,535,1920,1080,core,593_577,core_577_593
FaceShifter/596_609.mp4,FAKE,557,600,480,core,596_609,core_596_609
FaceShifter/599_585.mp4,FAKE,398,1280,720,core,599_585,core_585_599
FaceShifter/600_505.mp4,FAKE,388,640,480,core,600_505,core_505_600
FaceShifter/601_653.mp4,FAKE,364,654,480,core,601_653,core_601_653
FaceShifter/605_591.mp4,FAKE,664,848,480,core,605_591,core_591_605
FaceShifter/607_683.mp4,FAKE,454,1920,1080,core,607_683,core_607_683
FaceShifter/608_675.mp4,FAKE,1205,600,480,core,608_675,core_608_675
FaceShifter/609_596.mp4,FAKE,489,600,480,core,609_596,core_596_609
FaceShifter/610_692.mp4,FAKE,394,1280,720,core,610_692,core_610_692
FaceShifter/611_760.mp4,FAKE,645,640,480,core,611_760,core_611_760
FaceShifter/613_685.mp4,FAKE,415,1280,720,core,613_685,core_613_685
FaceShifter/614_616.mp4,FAKE,507,1280,720,core,614_616,core_614_616
FaceShifter/616_614.mp4,FAKE,663,640,480,core,616_614,core_614_616
FaceShifter/617_566.mp4,FAKE,312,854,480,core,617_566,core_566_617
FaceShifter/618_629.mp4,FAKE,382,1280,720,core,618_629,core_618_629
FaceShifter/619_620.mp4,FAKE,305,1280,720,core,619_620,core_619_620
FaceShifter/620_619.mp4,FAKE,628,1920,1080,core,620_619,core_619_620
FaceShifter/621_546.mp4,FAKE,370,1280,720,core,621_546,core_546_621
FaceShifter/624_570.mp4,FAKE,350,854,480,core,624_570,core_570_624
FaceShifter/625_650.mp4,FAKE,332,640,480,core,625_650,core_625_650
FaceShifter/626_562.mp4,FAKE,975,854,480,core,626_562,core_562_626
FaceShifter/628_568.mp4,FAKE,895,640,480,core,628_568,core_568_628
FaceShifter/629_618.mp4,FAKE,990,1280,720,core,629_618,core_618_629
FaceShifter/631_551.mp4,FAKE,424,656,480,core,631_551,core_551_631
FaceShifter/634_660.mp4,FAKE,338,1280,720,core,634_660,core_634_660
FaceShifter/635_642.mp4,FAKE,764,854,480,core,635_642,core_635_642
FaceShifter/637_427.mp4,FAKE,510,1280,720,core,637_427,core_427_637
FaceShifter/638_640.mp4,FAKE,698,1280,720,core,638_640,core_638_640
FaceShifter/639_841.mp4,FAKE,662,1280,720,core,639_841,core_639_841
FaceShifter/640_638.mp4,FAKE,306,1280,720,core,640_638,core_638_640
FaceShifter/642_635.mp4,FAKE,573,656,480,core,642_635,core_635_642
FaceShifter/643_646.mp4,FAKE,364,1280,720,core,643_646,core_643_646
FaceShifter/646_643.mp4,FAKE,440,640,480,core,646_643,core_643_646
FaceShifter/648_654.mp4,FAKE,471,1280,720,core,648_654,core_648_654
FaceShifter/649_816.mp4,FAKE,930,1280,720,core,649_816,core_649_816
FaceShifter/650_625.mp4,FAKE,693,656,480,core,650_625,core_625_650
FaceShifter/651_835.mp4,FAKE,380,1280,720,core,651_835,core_651_835
FaceShifter/652_773.mp4,FAKE,456,1280,720,core,652_773,core_652_773
FaceShifter/653_601.mp4,FAKE,731,654,480,core,653_601,core_601_653
FaceShifter/654_648.mp4,FAKE,410,640,480,core,654_648,core_648_654
FaceShifter/655_444.mp4,FAKE,678,640,480,core,655_444,core_444_655
FaceShifter/656_666.mp4,FAKE,505,640,480,core,656_666,core_656_666
FaceShifter/660_634.mp4,FAKE,340,1280,720,core,660_634,core_634_660
FaceShifter/663_231.mp4,FAKE,316,640,480,core,663_231,core_231_663
FaceShifter/664_668.mp4,FAKE,293,1280,720,core,664_668,core_664_668
FaceShifter/665_679.mp4,FAKE,324,640,480,core,665_679,core_665_679
FaceShifter/666_656.mp4,FAKE,383,640,480,core,666_656,core_656_666
FaceShifter/667_446.mp4,FAKE,469,1920,1080,core,667_446,core_446_667
FaceShifter/668_664.mp4,FAKE,398,654,480,core,668_664,core_664_668
FaceShifter/669_682.mp4,FAKE,489,640,480,core,669_682,core_669_682
FaceShifter/671_677.mp4,FAKE,343,1280,720,core,671_677,core_671_677
FaceShifter/672_720.mp4,FAKE,541,1280,720,core,672_720,core_672_720
FaceShifter/674_744.mp4,FAKE,367,640,480,core,674_744,core_674_744
FaceShifter/675_608.mp4,FAKE,421,600,480,core,675_608,core_608_675
FaceShifter/676_776.mp4,FAKE,515,1280,720,core,676_776,core_676_776
FaceShifter/677_671.mp4,FAKE,314,1280,720,core,677_671,core_671_677
FaceShifter/678_460.mp4,FAKE,400,1920,1080,core,678_460,core_460_678
FaceShifter/679_665.mp4,FAKE,416,656,480,core,679_665,core_665_679
FaceShifter/680_486.mp4,FAKE,300,656,480,core,680_486,core_486_680
FaceShifter/682_669.mp4,FAKE,965,600,480,core,682_669,core_669_682
FaceShifter/683_607.mp4,FAKE,302,1920,1080,core,683_607,core_607_683
FaceShifter/685_613.mp4,FAKE,522,1280,720,core,685_613,core_613_685
FaceShifter/686_696.mp4,FAKE,342,1280,720,core,686_696,core_686_696
FaceShifter/692_610.mp4,FAKE,354,1280,720,core,692_610,core_610_692
FaceShifter/693_698.mp4,FAKE,595,656,480,core,693_698,core_693_698
FaceShifter/694_767.mp4,FAKE,299,854,480,core,694_767,core_694_767
FaceShifter/695_422.mp4,FAKE,310,1920,1080,core,695_422,core_422_695
FaceShifter/696_686.mp4,FAKE,405,656,480,core,696_686,core_686_696
FaceShifter/698_693.mp4,FAKE,304,656,480,core,698_693,core_693_698
FaceShifter/699_734.mp4,FAKE,524,600,480,core,699_734,core_699_734
FaceShifter/700_813.mp4,FAKE,333,1280,720,core,700_813,core_700_813
FaceShifter/701_579.mp4,FAKE,393,1920,1080,core,701_579,core_579_701
FaceShifter/704_723.mp4,FAKE,450,600,480,core,704_723,core_704_723
FaceShifter/708_772.mp4,FAKE,549,1920,1080,core,708_772,core_708_772
FaceShifter/709_390.mp4,FAKE,300,1920,1080,core,709_390,core_390_709
FaceShifter/712_716.mp4,FAKE,550,1280,720,core,712_716,core_712_716
FaceShifter/714_842.mp4,FAKE,560,1280,720,core,714_842,core_714_842
FaceShifter/715_721.mp4,FAKE,856,640,480,core,715_721,core_715_721
FaceShifter/716_712.mp4,FAKE,628,600,480,core,716_712,core_712_716
FaceShifter/718_972.mp4,FAKE,578,1920,1080,core,718_972,core_718_972
FaceShifter/719_737.mp4,FAKE,402,640,480,core,719_737,core_719_737
FaceShifter/720_672.mp4,FAKE,564,656,480,core,720_672,core_672_720
FaceShifter/721_715.mp4,FAKE,581,600,480,core,721_715,core_715_721
FaceShifter/722_458.mp4,FAKE,396,1920,1080,core,722_458,core_458_722
FaceShifter/723_704.mp4,FAKE,730,854,480,core,723_704,core_704_723
FaceShifter/727_729.mp4,FAKE,554,640,480,core,727_729,core_727_729
FaceShifter/729_727.mp4,FAKE,636,656,480,core,729_727,core_727_729
FaceShifter/730_815.mp4,FAKE,719,1280,720,core,730_815,core_730_815
FaceShifter/731_741.mp4,FAKE,778,600,480,core,731_741,core_731_741
FaceShifter/733_935.mp4,FAKE,518,1280,720,core,733_935,core_733_935
FaceShifter/734_699.mp4,FAKE,1098,656,480,core,734_699,core_699_734
FaceShifter/735_774.mp4,FAKE,802,640,480,core,735_774,core_735_774
FaceShifter/736_785.mp4,FAKE,414,640,480,core,736_785,core_736_785
FaceShifter/737_719.mp4,FAKE,369,640,480,core,737_719,core_719_737
FaceShifter/738_804.mp4,FAKE,417,1280,720,core,738_804,core_738_804
FaceShifter/739_865.mp4,FAKE,304,1280,720,core,739_865,core_739_865
FaceShifter/740_796.mp4,FAKE,348,1920,1080,core,740_796,core_740_796
FaceShifter/741_731.mp4,FAKE,370,640,480,core,741_731,core_731_741
FaceShifter/742_775.mp4,FAKE,623,640,480,core,742_775,core_742_775
FaceShifter/743_750.mp4,FAKE,311,1280,720,core,743_750,core_743_750
FaceShifter/744_674.mp4,FAKE,294,640,480,core,744_674,core_674_744
FaceShifter/745_777.mp4,FAKE,569,854,480,core,745_777,core_745_777
FaceShifter/747_854.mp4,FAKE,470,1280,720,core,747_854,core_747_854
FaceShifter/748_355.mp4,FAKE,318,1280,720,core,748_355,core_355_748
FaceShifter/750_743.mp4,FAKE,441,1920,1080,core,750_743,core_743_750
FaceShifter/753_789.mp4,FAKE,686,1920,1080,core,753_789,core_753_789
FaceShifter/757_573.mp4,FAKE,441,1280,720,core,757_573,core_573_757
FaceShifter/760_611.mp4,FAKE,306,854,480,core,760_611,core_611_760
FaceShifter/763_930.mp4,FAKE,812,854,480,core,763_930,core_763_930
FaceShifter/764_850.mp4,FAKE,369,1440,1080,core,764_850,core_764_850
FaceShifter/765_867.mp4,FAKE,388,640,480,core,765_867,core_765_867
FaceShifter/767_694.mp4,FAKE,407,640,480,core,767_694,core_694_767
FaceShifter/768_793.mp4,FAKE,330,1280,720,core,768_793,core_768_793
FaceShifter/769_784.mp4,FAKE,484,1280,720,core,769_784,core_769_784
FaceShifter/770_791.mp4,FAKE,653,1280,720,core,770_791,core_770_791
FaceShifter/771_849.mp4,FAKE,634,656,480,core,771_849,core_771_849
FaceShifter/772_708.mp4,FAKE,341,1280,720,core,772_708,core_708_772
FaceShifter/773_652.mp4,FAKE,579,1280,720,core,773_652,core_652_773
FaceShifter/774_735.mp4,FAKE,313,640,480,core,774_735,core_735_774
FaceShifter/775_742.mp4,FAKE,559,640,480,core,775_742,core_742_775
FaceShifter/776_676.mp4,FAKE,331,1920,1080,core,776_676,core_676_776
FaceShifter/777_745.mp4,FAKE,325,640,480,core,777_745,core_745_777
FaceShifter/778_798.mp4,FAKE,328,1280,720,core,778_798,core_778_798
FaceShifter/779_794.mp4,FAKE,306,1280,720,core,779_794,core_779_794
FaceShifter/781_806.mp4,FAKE,475,640,480,core,781_806,core_781_806
FaceShifter/782_787.mp4,FAKE,556,600,480,core,782_787,core_782_787
FaceShifter/784_769.mp4,FAKE,557,640,480,core,784_769,core_769_784
FaceShifter/785_736.mp4,FAKE,413,640,480,core,785_736,core_736_785
FaceShifter/786_819.mp4,FAKE,520,1920,1080,core,786_819,core_786_819
FaceShifter/787_782.mp4,FAKE,502,656,480,core,787_782,core_782_787
FaceShifter/789_753.mp4,FAKE,567,1920,1080,core,789_753,core_753_789
FaceShifter/790_014.mp4,FAKE,690,1280,720,core,790_014,core_014_790
FaceShifter/791_770.mp4,FAKE,333,720,480,core,791_770,core_770_791
FaceShifter/792_903.mp4,FAKE,383,640,480,core,792_903,core_792_903
FaceShifter/793_768.mp4,FAKE,590,1280,720,core,793_768,core_768_793
FaceShifter/794_779.mp4,FAKE,879,1280,720,core,794_779,core_779_794
FaceShifter/795_907.mp4,FAKE,550,1280,720,core,795_907,core_795_907
FaceShifter/796_740.mp4,FAKE,1001,1280,720,core,796_740,core_740_796
FaceShifter/797_844.mp4,FAKE,434,640,480,core,797_844,core_797_844
FaceShifter/798_778.mp4,FAKE,371,1920,1080,core,798_778,core_778_798
FaceShifter/799_809.mp4,FAKE,1227,1280,720,core,799_809,core_799_809
FaceShifter/801_855.mp4,FAKE,444,640,480,core,801_855,core_801_855
FaceShifter/802_885.mp4,FAKE,351,656,480,core,802_885,core_802_885
FaceShifter/803_017.mp4,FAKE,297,854,480,core,803_017,core_017_803
FaceShifter/804_738.mp4,FAKE,359,854,480,core,804_738,core_738_804
FaceShifter/805_011.mp4,FAKE,411,1280,720,core,805_011,core_011_805
FaceShifter/806_781.mp4,FAKE,301,640,480,core,806_781,core_781_806
FaceShifter/807_273.mp4,FAKE,650,1920,1080,core,807_273,core_273_807
FaceShifter/808_829.mp4,FAKE,637,1280,720,core,808_829,core_808_829
FaceShifter/809_799.mp4,FAKE,367,656,480,core,809_799,core_799_809
FaceShifter/810_838.mp4,FAKE,1052,1280,720,core,810_838,core_810_838
FaceShifter/812_821.mp4,FAKE,433,720,480,core,812_821,core_812_821
FaceShifter/813_700.mp4,FAKE,360,1280,720,core,813_700,core_700_813
FaceShifter/814_871.mp4,FAKE,550,1280,720,core,814_871,core_814_871
FaceShifter/815_730.mp4,FAKE,452,1280,720,core,815_730,core_730_815
FaceShifter/816_649.mp4,FAKE,411,640,480,core,816_649,core_649_816
FaceShifter/818_820.mp4,FAKE,466,1280,720,core,818_820,core_818_820
FaceShifter/819_786.mp4,FAKE,927,1920,1080,core,819_786,core_786_819
FaceShifter/820_818.mp4,FAKE,665,1280,720,core,820_818,core_818_820
FaceShifter/821_812.mp4,FAKE,423,712,480,core,821_812,core_812_821
FaceShifter/822_244.mp4,FAKE,297,1920,1080,core,822_244,core_244_822
FaceShifter/824_419.mp4,FAKE,577,1280,720,core,824_419,core_419_824
FaceShifter/825_074.mp4,FAKE,547,854,480,core,825_074,core_074_825
FaceShifter/826_833.mp4,FAKE,355,1280,720,core,826_833,core_826_833
FaceShifter/829_808.mp4,FAKE,801,1274,720,core,829_808,core_808_829
FaceShifter/831_508.mp4,FAKE,327,1920,1080,core,831_508,core_508_831
FaceShifter/833_826.mp4,FAKE,600,1920,1080,core,833_826,core_826_833
FaceShifter/835_651.mp4,FAKE,426,1920,1080,core,835_651,core_651_835
FaceShifter/836_950.mp4,FAKE,343,1280,720,core,836_950,core_836_950
FaceShifter/838_810.mp4,FAKE,457,1280,720,core,838_810,core_810_838
FaceShifter/839_864.mp4,FAKE,385,640,480,core,839_864,core_839_864
FaceShifter/841_639.mp4,FAKE,519,854,480,core,841_639,core_639_841
FaceShifter/842_714.mp4,FAKE,447,656,480,core,842_714,core_714_842
FaceShifter/843_859.mp4,FAKE,318,854,480,core,843_859,core_843_859
FaceShifter/844_797.mp4,FAKE,852,640,480,core,844_797,core_797_844
FaceShifter/845_846.mp4,FAKE,356,854,480,core,845_846,core_845_846
FaceShifter/846_845.mp4,FAKE,353,656,480,core,846_845,core_845_846
FaceShifter/847_906.mp4,FAKE,301,1280,720,core,847_906,core_847_906
FaceShifter/848_894.mp4,FAKE,360,1920,1080,core,848_894,core_848_894
FaceShifter/849_771.mp4,FAKE,322,640,480,core,849_771,core_771_849
FaceShifter/850_764.mp4,FAKE,612,810,480,core,850_764,core_764_850
FaceShifter/853_863.mp4,FAKE,616,1280,720,core,853_863,core_853_863
FaceShifter/854_747.mp4,FAKE,294,1280,720,core,854_747,core_747_854
FaceShifter/855_801.mp4,FAKE,630,640,480,core,855_801,core_801_855
FaceShifter/857_909.mp4,FAKE,640,640,480,core,857_909,core_857_909
FaceShifter/859_843.mp4,FAKE,333,640,480,core,859_843,core_843_859
FaceShifter/860_905.mp4,FAKE,459,1920,1080,core,860_905,core_860_905
FaceShifter/863_853.mp4,FAKE,513,1280,720,core,863_853,core_853_863
FaceShifter/864_839.mp4,FAKE,326,600,480,core,864_839,core_839_864
FaceShifter/865_739.mp4,FAKE,347,1920,1080,core,865_739,core_739_865
FaceShifter/866_878.mp4,FAKE,509,1920,1080,core,866_878,core_866_878
FaceShifter/867_765.mp4,FAKE,1489,720,480,core,867_765,core_765_867
FaceShifter/868_949.mp4,FAKE,431,654,480,core,868_949,core_868_949
FaceShifter/870_001.mp4,FAKE,604,1280,720,core,870_001,core_001_870
FaceShifter/871_814.mp4,FAKE,348,854,480,core,871_814,core_814_871
FaceShifter/872_873.mp4,FAKE,474,640,480,core,872_873,core_872_873
FaceShifter/873_872.mp4,FAKE,884,1280,720,core,873_872,core_872_873
FaceShifter/875_979.mp4,FAKE,422,1280,720,core,875_979,core_875_979
FaceShifter/876_891.mp4,FAKE,313,1280,720,core,876_891,core_876_891
FaceShifter/878_866.mp4,FAKE,736,1280,720,core,878_866,core_866_878
FaceShifter/880_135.mp4,FAKE,435,1920,1080,core,880_135,core_135_880
FaceShifter/882_952.mp4,FAKE,333,1920,1080,core,882_952,core_882_952
FaceShifter/883_013.mp4,FAKE,433,960,720,core,883_013,core_013_883
FaceShifter/884_968.mp4,FAKE,343,960,720,core,884_968,core_884_968
FaceShifter/885_802.mp4,FAKE,329,640,480,core,885_802,core_802_885
FaceShifter/887_275.mp4,FAKE,339,658,480,core,887_275,core_275_887
FaceShifter/889_045.mp4,FAKE,329,1920,1080,core,889_045,core_045_889
FaceShifter/891_876.mp4,FAKE,296,1280,720,core,891_876,core_876_891
FaceShifter/892_112.mp4,FAKE,311,1920,1080,core,892_112,core_112_892
FaceShifter/893_913.mp4,FAKE,537,854,480,core,893_913,core_893_913
FaceShifter/894_848.mp4,FAKE,328,1920,1080,core,894_848,core_848_894
FaceShifter/895_915.mp4,FAKE,294,854,480,core,895_915,core_895_915
FaceShifter/896_128.mp4,FAKE,531,640,480,core,896_128,core_128_896
FaceShifter/898_922.mp4,FAKE,349,640,480,core,898_922,core_898_922
FaceShifter/899_914.mp4,FAKE,560,640,480,core,899_914,core_899_914
FaceShifter/900_926.mp4,FAKE,341,640,480,core,900_926,core_900_926
FaceShifter/903_792.mp4,FAKE,567,598,480,core,903_792,core_792_903
FaceShifter/904_046.mp4,FAKE,359,1920,1080,core,904_046,core_046_904
FaceShifter/905_860.mp4,FAKE,382,960,720,core,905_860,core_860_905
FaceShifter/906_847.mp4,FAKE,389,1920,1080,core,906_847,core_847_906
FaceShifter/907_795.mp4,FAKE,525,1280,720,core,907_795,core_795_907
FaceShifter/909_857.mp4,FAKE,637,640,480,core,909_857,core_857_909
FaceShifter/910_911.mp4,FAKE,292,1280,720,core,910_911,core_910_911
FaceShifter/911_910.mp4,FAKE,329,1280,720,core,911_910,core_910_911
FaceShifter/912_927.mp4,FAKE,647,640,480,core,912_927,core_912_927
FaceShifter/913_893.mp4,FAKE,634,632,480,core,913_893,core_893_913
FaceShifter/914_899.mp4,FAKE,307,640,480,core,914_899,core_899_914
FaceShifter/915_895.mp4,FAKE,352,1280,720,core,915_895,core_895_915
FaceShifter/917_924.mp4,FAKE,448,656,480,core,917_924,core_917_924
FaceShifter/921_569.mp4,FAKE,296,1920,1080,core,921_569,core_569_921
FaceShifter/922_898.mp4,FAKE,616,640,480,core,922_898,core_898_922
FaceShifter/923_023.mp4,FAKE,602,1280,720,core,923_023,core_023_923
FaceShifter/924_917.mp4,FAKE,1248,600,480,core,924_917,core_917_924
FaceShifter/925_933.mp4,FAKE,356,1280,720,core,925_933,core_925_933
FaceShifter/926_900.mp4,FAKE,333,640,480,core,926_900,core_900_926
FaceShifter/927_912.mp4,FAKE,697,640,480,core,927_912,core_912_927
FaceShifter/930_763.mp4,FAKE,448,640,480,core,930_763,core_763_930
FaceShifter/931_936.mp4,FAKE,319,640,480,core,931_936,core_931_936
FaceShifter/932_384.mp4,FAKE,484,1280,720,core,932_384,core_384_932
FaceShifter/933_925.mp4,FAKE,494,1280,720,core,933_925,core_925_933
FaceShifter/935_733.mp4,FAKE,540,1920,1080,core,935_733,core_733_935
FaceShifter/936_931.mp4,FAKE,297,656,480,core,936_931,core_931_936
FaceShifter/942_943.mp4,FAKE,495,1280,720,core,942_943,core_942_943
FaceShifter/943_942.mp4,FAKE,470,1280,720,core,943_942,core_942_943
FaceShifter/944_032.mp4,FAKE,342,720,480,core,944_032,core_032_944
FaceShifter/945_044.mp4,FAKE,761,1280,720,core,945_044,core_044_945
FaceShifter/946_049.mp4,FAKE,462,1280,720,core,946_049,core_049_946
FaceShifter/947_951.mp4,FAKE,641,1280,720,core,947_951,core_947_951
FaceShifter/949_868.mp4,FAKE,686,640,480,core,949_868,core_868_949
FaceShifter/950_836.mp4,FAKE,763,1920,1080,core,950_836,core_836_950
FaceShifter/951_947.mp4,FAKE,1176,1280,720,core,951_947,core_947_951
FaceShifter/952_882.mp4,FAKE,700,1280,720,core,952_882,core_882_952
FaceShifter/953_974.mp4,FAKE,351,1280,720,core,953_974,core_953_974
FaceShifter/954_976.mp4,FAKE,376,640,480,core,954_976,core_954_976
FaceShifter/955_078.mp4,FAKE,531,640,480,core,955_078,core_078_955
FaceShifter/956_958.mp4,FAKE,542,854,480,core,956_958,core_956_958
FaceShifter/958_956.mp4,FAKE,392,720,480,core,958_956,core_956_958
FaceShifter/960_999.mp4,FAKE,345,1280,720,core,960_999,core_960_999
FaceShifter/961_069.mp4,FAKE,323,1280,720,core,961_069,core_069_961
FaceShifter/967_984.mp4,FAKE,412,1280,720,core,967_984,core_967_984
FaceShifter/968_884.mp4,FAKE,300,1280,720,core,968_884,core_884_968
FaceShifter/971_564.mp4,FAKE,354,1920,1080,core,971_564,core_564_971
FaceShifter/972_718.mp4,FAKE,311,1920,1080,core,972_718,core_718_972
FaceShifter/974_953.mp4,FAKE,318,600,480,core,974_953,core_953_974
FaceShifter/975_978.mp4,FAKE,304,1280,720,core,975_978,core_975_978
FaceShifter/976_954.mp4,FAKE,328,854,480,core,976_954,core_954_976
FaceShifter/978_975.mp4,FAKE,757,1280,720,core,978_975,core_975_978
FaceShifter/979_875.mp4,FAKE,335,1280,720,core,979_875,core_875_979
FaceShifter/981_985.mp4,FAKE,372,600,480,core,981_985,core_981_985
FaceShifter/983_113.mp4,FAKE,406,854,480,core,983_113,core_113_983
FaceShifter/984_967.mp4,FAKE,339,1280,720,core,984_967,core_967_984
FaceShifter/985_981.mp4,FAKE,343,640,480,core,985_981,core_981_985
FaceShifter/986_994.mp4,FAKE,828,1280,720,core,986_994,core_986_994
FaceShifter/990_008.mp4,FAKE,305,854,480,core,990_008,core_008_990
FaceShifter/991_064.mp4,FAKE,402,640,480,core,991_064,core_064_991
FaceShifter/994_986.mp4,FAKE,316,640,480,core,994_986,core_986_994
FaceShifter/995_233.mp4,FAKE,548,640,480,core,995_233,core_233_995
FaceShifter/996_056.mp4,FAKE,312,720,480,core,996_056,core_056_996
FaceShifter/999_960.mp4,FAKE,335,640,480,core,999_960,core_960_999
NeuralTextures/000_003.mp4,FAKE,303,640,480,core,000_003,core_000_003
NeuralTextures/001_870.mp4,FAKE,460,1280,720,core,001_870,core_001_870
NeuralTextures/002_006.mp4,FAKE,310,1280,720,core,002_006,core_002_006
NeuralTextures/003_000.mp4,FAKE,303,640,480,core,003_000,core_000_003
NeuralTextures/005_010.mp4,FAKE,385,704,480,core,005_010,core_005_010
NeuralTextures/006_002.mp4,FAKE,310,1280,720,core,006_002,core_002_006
NeuralTextures/007_132.mp4,FAKE,413,576,480,core,007_132,core_007_132
NeuralTextures/008_990.mp4,FAKE,305,640,480,core,008_990,core_008_990
NeuralTextures/009_027.mp4,FAKE,315,640,480,core,009_027,core_009_027
NeuralTextures/010_005.mp4,FAKE,385,640,480,core,010_005,core_005_010
NeuralTextures/011_805.mp4,FAKE,411,1280,720,core,011_805,core_011_805
NeuralTextures/012_026.mp4,FAKE,322,640,480,core,012_026,core_012_026
NeuralTextures/013_883.mp4,FAKE,332,640,480,core,013_883,core_013_883
NeuralTextures/014_790.mp4,FAKE,676,640,480,core,014_790,core_014_790
NeuralTextures/017_803.mp4,FAKE,297,1280,720,core,017_803,core_017_803
NeuralTextures/021_312.mp4,FAKE,428,640,480,core,021_312,core_021_312
NeuralTextures/022_489.mp4,FAKE,325,1280,720,core,022_489,core_022_489
NeuralTextures/023_923.mp4,FAKE,553,640,480,core,023_923,core_023_923
NeuralTextures/024_073.mp4,FAKE,306,640,480,core,024_073,core_024_073
NeuralTextures/025_067.mp4,FAKE,538,1440,1080,core,025_067,core_025_067
NeuralTextures/026_012.mp4,FAKE,322,640,480,core,026_012,core_012_026
NeuralTextures/027_009.mp4,FAKE,315,640,480,core,027_009,core_009_027
NeuralTextures/030_193.mp4,FAKE,297,1920,1080,core,030_193,core_030_193
NeuralTextures/031_163.mp4,FAKE,304,1280,720,core,031_163,core_031_163
NeuralTextures/032_944.mp4,FAKE,310,1280,720,core,032_944,core_032_944
NeuralTextures/033_097.mp4,FAKE,478,832,480,core,033_097,core_033_097
NeuralTextures/035_036.mp4,FAKE,337,640,480,core,035_036,core_035_036
NeuralTextures/036_035.mp4,FAKE,337,640,480,core,036_035,core_035_036
NeuralTextures/037_072.mp4,FAKE,311,640,480,core,037_072,core_037_072
NeuralTextures/038_125.mp4,FAKE,305,832,480,core,038_125,core_038_125
NeuralTextures/039_058.mp4,FAKE,609,640,480,core,039_058,core_039_058
NeuralTextures/041_063.mp4,FAKE,349,640,480,core,041_063,core_041_063
NeuralTextures/044_945.mp4,FAKE,335,1280,720,core,044_945,core_044_945
NeuralTextures/045_889.mp4,FAKE,329,1920,1080,core,045_889,core_045_889
NeuralTextures/046_904.mp4,FAKE,359,1280,720,core,046_904,core_046_904
NeuralTextures/049_946.mp4,FAKE,360,640,480,core,049_946,core_049_946
NeuralTextures/050_059.mp4,FAKE,530,640,480,core,050_059,core_050_059
NeuralTextures/051_332.mp4,FAKE,695,1280,720,core,051_332,core_051_332
NeuralTextures/053_095.mp4,FAKE,417,640,480,core,053_095,core_053_095
NeuralTextures/056_996.mp4,FAKE,312,1280,720,core,056_996,core_056_996
NeuralTextures/058_039.mp4,FAKE,609,704,480,core,058_039,core_039_058
NeuralTextures/059_050.mp4,FAKE,530,640,480,core,059_050,core_050_059
NeuralTextures/060_088.mp4,FAKE,665,576,480,core,060_088,core_060_088
NeuralTextures/063_041.mp4,FAKE,349,640,480,core,063_041,core_041_063
NeuralTextures/064_991.mp4,FAKE,402,640,480,core,064_991,core_064_991
NeuralTextures/065_089.mp4,FAKE,442,1280,720,core,065_089,core_065_089
NeuralTextures/067_025.mp4,FAKE,538,1280,720,core,067_025,core_025_067
NeuralTextures/069_961.mp4,FAKE,323,1280,720,core,069_961,core_069_961
NeuralTextures/072_037.mp4,FAKE,311,640,480,core,072_037,core_037_072
NeuralTextures/073_024.mp4,FAKE,306,1280,720,core,073_024,core_024_073
NeuralTextures/074_825.mp4,FAKE,345,1920,1080,core,074_825,core_074_825
